HSCode,Commodity,value,country,year
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",,ICELAND,2023
90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",0.03,ICELAND,2023
98,PROJECT GOODS; SOME SPECIAL USES.,,ICELAND,2023
03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",0.25,INDONESIA,2023
04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",,INDONESIA,2023
05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.09,INDONESIA,2023
06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.01,INDONESIA,2023
07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,0.02,INDONESIA,2023
08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,9.92,INDONESIA,2023
09,"COFFEE, TEA, MATE AND SPICES.",16.06,INDONESIA,2023
10,CEREALS.,,INDONESIA,2023
11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,,INDONESIA,2023
12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",3.59,INDONESIA,2023
13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",4.81,INDONESIA,2023
14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.87,INDONESIA,2023
15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,279.72,INDONESIA,2023
16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",,INDONESIA,2023
17,SUGARS AND SUGAR CONFECTIONERY.,0.82,INDONESIA,2023
18,COCOA AND COCOA PREPARATIONS.,30.39,INDONESIA,2023
19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",4.53,INDONESIA,2023
20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",0.06,INDONESIA,2023
21,MISCELLANEOUS EDIBLE PREPARATIONS.,0.38,INDONESIA,2023
22,"BEVERAGES, SPIRITS AND VINEGAR.",0.01,INDONESIA,2023
23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,4.93,INDONESIA,2023
24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,1.68,INDONESIA,2023
25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",0.42,INDONESIA,2023
26,"ORES, SLAG AND ASH.",167.08,INDONESIA,2023
27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",2088.13,INDONESIA,2023
28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",80.01,INDONESIA,2023
29,ORGANIC CHEMICALS,44.28,INDONESIA,2023
30,PHARMACEUTICAL PRODUCTS,16.14,INDONESIA,2023
31,FERTILISERS.,34.06,INDONESIA,2023
32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",9.29,INDONESIA,2023
33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",10.47,INDONESIA,2023
34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",30.52,INDONESIA,2023
35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,0.52,INDONESIA,2023
37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,0.04,INDONESIA,2023
38,MISCELLANEOUS CHEMICAL PRODUCTS.,82.48,INDONESIA,2023
39,PLASTIC AND ARTICLES THEREOF.,51.01,INDONESIA,2023
40,RUBBER AND ARTICLES THEREOF.,50.12,INDONESIA,2023
41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,0.78,INDONESIA,2023
42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",0.3,INDONESIA,2023
43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",,INDONESIA,2023
44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,24.04,INDONESIA,2023
46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.1,INDONESIA,2023
47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,21.53,INDONESIA,2023
48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",44.04,INDONESIA,2023
49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",0.0,INDONESIA,2023
50,SILK,,INDONESIA,2023
51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",,INDONESIA,2023
52,COTTON.,0.82,INDONESIA,2023
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,0.0,INDONESIA,2023
54,MAN-MADE FILAMENTS.,8.96,INDONESIA,2023
55,MAN-MADE STAPLE FIBRES.,10.34,INDONESIA,2023
56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",1.2,INDONESIA,2023
57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,0.59,INDONESIA,2023
58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,0.04,INDONESIA,2023
59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",4.17,INDONESIA,2023
60,KNITTED OR CROCHETED FABRICS.,1.08,INDONESIA,2023
61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",1.49,INDONESIA,2023
62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",2.37,INDONESIA,2023
63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,0.16,INDONESIA,2023
64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",8.98,INDONESIA,2023
65,HEADGEAR AND PARTS THEREOF.,0.08,INDONESIA,2023
66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.0,INDONESIA,2023
67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,0.05,INDONESIA,2023
68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",0.48,INDONESIA,2023
69,CERAMIC PRODUCTS.,5.47,INDONESIA,2023
70,GLASS AND GLASSWARE.,7.21,INDONESIA,2023
71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",84.44,INDONESIA,2023
72,IRON AND STEEL,276.45,INDONESIA,2023
73,ARTICLES OF IRON OR STEEL,7.11,INDONESIA,2023
74,COPPER AND ARTICLES THEREOF.,0.86,INDONESIA,2023
75,NICKEL AND ARTICLES THEREOF.,0.02,INDONESIA,2023
76,ALUMINIUM AND ARTICLES THEREOF.,2.25,INDONESIA,2023
78,LEAD AND ARTICLES THEREOF.,1.94,INDONESIA,2023
79,ZINC AND ARTICLES THEREOF.,0.95,INDONESIA,2023
80,TIN AND ARTICLES THEREOF.,48.92,INDONESIA,2023
81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,0.65,INDONESIA,2023
82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",0.3,INDONESIA,2023
83,MISCELLANEOUS ARTICLES OF BASE METAL.,0.3,INDONESIA,2023
84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",34.81,INDONESIA,2023
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",36.84,INDONESIA,2023
86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",0.93,INDONESIA,2023
87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",15.75,INDONESIA,2023
88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",0.0,INDONESIA,2023
89,"SHIPS, BOATS AND FLOATING STRUCTURES.",12.94,INDONESIA,2023
90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",5.62,INDONESIA,2023
91,CLOCKS AND WATCHES AND PARTS THEREOF.,0.0,INDONESIA,2023
92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,0.62,INDONESIA,2023
94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",2.59,INDONESIA,2023
95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",4.68,INDONESIA,2023
96,MISCELLANEOUS MANUFACTURED ARTICLES.,5.04,INDONESIA,2023
97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,0.0,INDONESIA,2023
98,PROJECT GOODS; SOME SPECIAL USES.,0.0,INDONESIA,2023
99,MISCELLANEOUS GOODS.,0.0,INDONESIA,2023
03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",,IRAN,2023
06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,,IRAN,2023
07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,0.28,IRAN,2023
08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,17.17,IRAN,2023
09,"COFFEE, TEA, MATE AND SPICES.",0.14,IRAN,2023
11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,0.62,IRAN,2023
12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",0.71,IRAN,2023
13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",2.66,IRAN,2023
17,SUGARS AND SUGAR CONFECTIONERY.,0.02,IRAN,2023
18,COCOA AND COCOA PREPARATIONS.,0.01,IRAN,2023
19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",,IRAN,2023
20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",0.06,IRAN,2023
21,MISCELLANEOUS EDIBLE PREPARATIONS.,,IRAN,2023
22,"BEVERAGES, SPIRITS AND VINEGAR.",,IRAN,2023
23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,,IRAN,2023
25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",1.86,IRAN,2023
27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",54.52,IRAN,2023
28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",3.51,IRAN,2023
29,ORGANIC CHEMICALS,30.19,IRAN,2023
30,PHARMACEUTICAL PRODUCTS,0.0,IRAN,2023
31,FERTILISERS.,0.68,IRAN,2023
32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",,IRAN,2023
34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",,IRAN,2023
38,MISCELLANEOUS CHEMICAL PRODUCTS.,,IRAN,2023
39,PLASTIC AND ARTICLES THEREOF.,0.87,IRAN,2023
40,RUBBER AND ARTICLES THEREOF.,,IRAN,2023
41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,0.11,IRAN,2023
42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",,IRAN,2023
44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,,IRAN,2023
47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,,IRAN,2023
48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",,IRAN,2023
49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",0.01,IRAN,2023
51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",0.16,IRAN,2023
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,,IRAN,2023
57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,0.1,IRAN,2023
59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",,IRAN,2023
68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",,IRAN,2023
69,CERAMIC PRODUCTS.,,IRAN,2023
70,GLASS AND GLASSWARE.,0.22,IRAN,2023
71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",,IRAN,2023
73,ARTICLES OF IRON OR STEEL,,IRAN,2023
76,ALUMINIUM AND ARTICLES THEREOF.,,IRAN,2023
82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",,IRAN,2023
83,MISCELLANEOUS ARTICLES OF BASE METAL.,,IRAN,2023
84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",0.03,IRAN,2023
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",0.53,IRAN,2023
86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",,IRAN,2023
87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",,IRAN,2023
90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",,IRAN,2023
91,CLOCKS AND WATCHES AND PARTS THEREOF.,,IRAN,2023
94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",,IRAN,2023
97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,,IRAN,2023
98,PROJECT GOODS; SOME SPECIAL USES.,0.0,IRAN,2023
99,MISCELLANEOUS GOODS.,,IRAN,2023
08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,4.11,IRAQ,2023
25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",0.35,IRAQ,2023
27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",4848.86,IRAQ,2023
28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",,IRAQ,2023
29,ORGANIC CHEMICALS,15.74,IRAQ,2023
30,PHARMACEUTICAL PRODUCTS,,IRAQ,2023
38,MISCELLANEOUS CHEMICAL PRODUCTS.,0.2,IRAQ,2023
40,RUBBER AND ARTICLES THEREOF.,,IRAQ,2023
41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,0.45,IRAQ,2023
47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,0.18,IRAQ,2023
51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",0.07,IRAQ,2023
70,GLASS AND GLASSWARE.,,IRAQ,2023
73,ARTICLES OF IRON OR STEEL,,IRAQ,2023
76,ALUMINIUM AND ARTICLES THEREOF.,0.0,IRAQ,2023
84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",0.0,IRAQ,2023
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",0.0,IRAQ,2023
87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",0.0,IRAQ,2023
88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",,IRAQ,2023
90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",,IRAQ,2023
98,PROJECT GOODS; SOME SPECIAL USES.,,IRAQ,2023
03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",,IRELAND,2023
04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0.11,IRELAND,2023
11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,,IRELAND,2023
12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",,IRELAND,2023
15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,0.0,IRELAND,2023
17,SUGARS AND SUGAR CONFECTIONERY.,,IRELAND,2023
18,COCOA AND COCOA PREPARATIONS.,0.19,IRELAND,2023
21,MISCELLANEOUS EDIBLE PREPARATIONS.,5.52,IRELAND,2023
22,"BEVERAGES, SPIRITS AND VINEGAR.",3.1,IRELAND,2023
23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,0.49,IRELAND,2023
25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",,IRELAND,2023
27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",0.2,IRELAND,2023
28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",0.14,IRELAND,2023
29,ORGANIC CHEMICALS,0.53,IRELAND,2023
30,PHARMACEUTICAL PRODUCTS,4.91,IRELAND,2023
31,FERTILISERS.,,IRELAND,2023
32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",0.17,IRELAND,2023
33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",4.68,IRELAND,2023
34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",0.0,IRELAND,2023
35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,1.24,IRELAND,2023
37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,,IRELAND,2023
38,MISCELLANEOUS CHEMICAL PRODUCTS.,2.57,IRELAND,2023
39,PLASTIC AND ARTICLES THEREOF.,16.0,IRELAND,2023
40,RUBBER AND ARTICLES THEREOF.,1.08,IRELAND,2023
41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,,IRELAND,2023
42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",0.01,IRELAND,2023
44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,,IRELAND,2023
45,CORK AND ARTICLES OF CORK.,,IRELAND,2023
47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,4.8,IRELAND,2023
48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",0.0,IRELAND,2023
49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",0.06,IRELAND,2023
51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",0.14,IRELAND,2023
54,MAN-MADE FILAMENTS.,0.0,IRELAND,2023
55,MAN-MADE STAPLE FIBRES.,,IRELAND,2023
56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",0.01,IRELAND,2023
57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,0.02,IRELAND,2023
58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,0.0,IRELAND,2023
59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",,IRELAND,2023
60,KNITTED OR CROCHETED FABRICS.,,IRELAND,2023
61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",0.03,IRELAND,2023
62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",0.0,IRELAND,2023
63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,0.01,IRELAND,2023
65,HEADGEAR AND PARTS THEREOF.,0.0,IRELAND,2023
66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",,IRELAND,2023
68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",0.0,IRELAND,2023
69,CERAMIC PRODUCTS.,,IRELAND,2023
70,GLASS AND GLASSWARE.,0.05,IRELAND,2023
71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",0.61,IRELAND,2023
72,IRON AND STEEL,4.95,IRELAND,2023
73,ARTICLES OF IRON OR STEEL,0.25,IRELAND,2023
74,COPPER AND ARTICLES THEREOF.,0.1,IRELAND,2023
75,NICKEL AND ARTICLES THEREOF.,0.05,IRELAND,2023
76,ALUMINIUM AND ARTICLES THEREOF.,1.26,IRELAND,2023
81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,,IRELAND,2023
82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",0.14,IRELAND,2023
83,MISCELLANEOUS ARTICLES OF BASE METAL.,0.22,IRELAND,2023
84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",10.38,IRELAND,2023
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",855.09,IRELAND,2023
87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",0.01,IRELAND,2023
88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",18.24,IRELAND,2023
89,"SHIPS, BOATS AND FLOATING STRUCTURES.",,IRELAND,2023
